roundness,complexity,hu0,hu1,hu2,hu3,hu4,hu5,hu6,sonka0,sonka1,sonka2,sonka3,fourier0_real,fourier0_complex,fourier1_real,fourier1_complex,fourier2_real,fourier2_complex,fourier3_real,fourier3_complex,fourier4_real,fourier4_complex
0.1721611245474404,0.007903350535590728,0.2843091228555071,0.01812425719207695,0.0004265992202653093,7.768168922142073e-05,-1.3131623690293681e-08,-8.358955789133676e-06,5.247438740387341e-09,0.015676855036697718,2.1875487127618864e-09,-2.198271556919828e-06,4.2169023439326545e-08,3178.0,2242.0,1343.5295427527667,-1412.2059578785522,-913.4488027496309,-143.62462748673445,616.7554728053981,287.7385527276228,-226.80836423112456,-394.60851558097255
0.1492736182101739,0.029828005192937653,0.4207309428229011,0.02562447211541554,0.013388846378336122,0.000664266111676431,1.979696353886486e-06,0.00010452275290689345,7.188775726187226e-08,0.03784751353330793,-2.193945128609198e-06,-0.00028944622354193394,8.090706442383224e-05,7668.0,7729.0,-923.1831305087885,-6033.794848771589,-1297.6472332406288,711.4954545485945,-544.0029222682837,-947.0687116008777,342.0406993702145,-794.1850478122269
0.49382639412536616,0.00019365782217978583,0.5021626297577855,0.19031389472672253,0.014344950615951323,0.0019711522535435,1.1781337292114123e-06,2.4709047477229325e-05,-1.0415231828741343e-05,0.015463352999633062,-5.295291247845105e-07,-0.0001024910902589941,1.097442670422842e-05,105.0,202.0,-51.309732874927846,-116.45981115295476,52.55633594234979,-69.46900583864661,18.10718201726353,7.761377494986821,-13.012526030276138,-9.083326468337933
0.16551482896116812,0.005848516804859988,0.337595709994798,0.008732456623733153,0.0019367153085767326,0.00037237929085758806,-3.1282164358778337e-07,-2.542312728023963e-05,-4.6343985942787355e-08,0.02630960169578965,5.4607218909541104e-08,-2.166744588788925e-05,5.048892752655878e-06,6238.0,7033.0,1845.495365151524,-4861.430057958256,-2544.793510239727,-202.47446421633663,-779.1160399688476,-1563.9516645849305,-156.65607365682658,-1048.3772468911732
0.1469375194615558,0.024276521003917688,0.42795452050927085,0.025198331890930657,0.014830169835465786,0.0008146455408821787,2.8308587545500123e-06,0.00012713729858923896,6.310772390473128e-08,0.0394866849333473,-2.6265917961155644e-06,-0.00032325889478533224,4.186117149841315e-05,6420.0,16626.0,-6231.493925724194,-9203.104370954461,-234.11194882893972,-3005.650930836905,-539.3812812786331,-1952.5801758970101,1622.85765490322,1042.3125418665481
0.3119619902799035,0.007141057223330992,0.341793336512628,0.02030512820432443,0.005304562465283231,0.0016423318676307163,-4.75285677584486e-06,-0.0002298099269777467,9.531158123580942e-07,0.02412938917002754,1.0976147661313717e-06,3.0654109175196547e-06,-6.7644869703242655e-06,3186.0,4081.0000000000005,-1118.169961896071,-2440.8475983764497,645.4026932840783,-1292.711322418405,899.9669993675468,-761.7034538899744,85.52293499580276,794.8505156057365
0.18857870498802223,0.0014501885519980632,0.2725324726265286,0.017657943511780693,0.0005387304907054037,0.00012442629486030367,4.762176358386591e-10,-1.2485849076503512e-06,3.221117550174849e-08,0.014154001281037215,2.4156071746261764e-09,-2.6179054298455676e-06,-8.940635486103873e-08,704.0,1102.0,-421.4575981640122,-619.5777701316189,89.0829153246635,-342.92204221435304,193.2373341206062,-205.61749559767028,-142.68955339003207,95.89004252014564
0.2785498690255117,0.0010092898133969973,0.22152577266403245,0.0005220042532712808,0.0001375506051557916,7.980876494501558e-05,1.7606964943437924e-09,-6.708924249532264e-07,-8.174473540351758e-09,0.012137915925281325,8.120162412845426e-10,-4.6677565129860897e-07,1.7863050351025553e-08,335.0,390.0,-130.7581871889939,-215.40619424571963,-21.541313520704954,-162.10080640385365,33.711683540640756,-53.36261029574401,-19.14788690909621,53.84543491656089
0.20536406532120863,0.0013170657806470226,0.5314484331010146,0.21093497568418754,0.025058612530479425,0.008333896958726054,0.00010938314580808442,0.0029433665956410766,-5.039624911167724e-05,0.017875615340334012,-6.503491299288021e-07,-0.0001220737182406125,-0.00011091040621818742,1363.0,2753.0,-930.6338851268571,-1315.7004505521104,-124.1555098577295,-967.8905051231361,119.7186838723032,-258.7553995692292,265.21371335058825,-89.09000021603995
0.1681123963222313,0.007607416277173316,0.2949012964824477,0.019972692007271652,0.00043268182133201474,9.665656914789754e-05,-1.385678106022923e-08,-7.71965045275481e-06,1.4096348468081062e-08,0.01674852066493921,3.1655845210104367e-09,-1.6717253744326995e-06,-1.421090736231656e-07,2525.0,3792.0,-1321.5693279271377,-2194.393371420525,496.72859793327586,-1092.1335164637044,601.1054249546949,-701.0193166970822,-547.8251403611455,192.5557321972343
0.1520843216374667,0.00993879804476104,0.3544863172693746,0.0039137222896638004,0.0011099757786403592,0.000589310585834062,-3.090784701642302e-07,-2.908643807176933e-05,-3.6281953543812046e-07,0.030436706710384977,9.69869576579194e-08,-1.705658032846452e-06,-1.692320604657293e-06,8517.0,11345.0,-2446.9617369699045,-5771.474507274888,905.5364759896963,-4651.194998196252,1153.088957540166,-2090.9262421392937,-30.905575219315303,1851.3948729512952
0.14956294443681106,0.01831872307704932,0.3524555606284019,0.010291506805120405,0.0021451812963430347,0.0004602437865132154,-3.721454129603617e-07,-2.193775290420887e-05,-2.6578809836189153e-07,0.02848335385319016,7.71042455326946e-08,-2.309224168597195e-05,3.6356287603239652e-06,14661.0,14227.0,5217.136199224656,-8226.787501494498,-5151.610544619563,163.9947697949891,1209.0356046131524,-3243.9574683802093,-616.4873969880355,-1826.0256331143
0.1065563053007002,0.014466468380770694,0.3901545436741657,0.03614793013892302,0.0014375526147718844,0.0002288462064068585,-1.1868846905886666e-07,-3.197583820411994e-05,5.605213850718134e-08,0.029018159452668366,1.584269945622997e-08,-1.2470886469093273e-05,2.9423757122834413e-06,11114.0,17854.0,-1585.2687428201627,-10068.204999487034,5389.952830297051,-842.631737878685,-792.137669729212,-4155.378646706944,-638.3620851019054,-2396.4255640252163
0.22395557755583173,0.000930640883608448,0.25838758313437077,0.0035118651825040183,0.0007535574709072498,0.00011199087284207268,-3.2521530135181304e-08,-5.246205573644331e-06,-8.861503505937961e-10,0.015813069483879335,3.692165614726777e-09,-7.968687917445161e-06,1.1766059841710486e-06,877.0,1234.0,-418.6006115330483,-675.0468362641726,-146.53894260330534,-376.96804457361833,171.31634662897937,-141.90318069044397,22.924984370418393,157.2405430294802
0.3012845324661622,0.0012007307984736278,0.3609778366964576,0.02311715700175825,0.006817377774710005,0.0020912041871847522,-7.701748013244194e-06,-0.00031093974928293587,1.740345536010766e-06,0.026796960396074043,1.7780612957641206e-06,3.995004780690284e-06,-1.4818414071030662e-05,1595.0,2219.0,-744.9515070078036,-1202.449608183517,341.09451157809,-682.5579925709752,345.08923184276716,-573.0135131675464,238.63232835642395,385.4684793682322
0.14936584272755332,0.002361184367099665,0.4222759782644092,0.02544946236639152,0.012709140680110139,0.0008546367124170172,2.6625006357191816e-06,0.00011993448849032391,-9.189761736905602e-07,0.038216884863193065,-1.8040759520466055e-06,-0.0002630126495341537,2.6887353094952516e-05,1712.0,4609.0,-1731.3229862362286,-2560.742247879447,-33.7614563338108,-868.0300306714458,-154.09087502572228,-559.4566503930569,412.58824156256173,318.30789420402334
0.16575915991876275,0.004681509082822335,0.2889501506994831,0.019184061968471052,0.00048674522294346676,0.00010201525286367881,-9.402441580131892e-09,-4.533271469614698e-06,2.069695092259798e-08,0.016077031905195733,2.6164465316544374e-09,-2.5425152347480468e-06,-4.4350811910263044e-08,3329.0,3438.0,-486.5643132620811,-2336.2393461944735,572.0553054809054,-872.812560860189,812.7817888577281,-127.76495224195308,-590.591309397474,189.65714880606126
